Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"blog da alegria","83","0","90","34.62","0.00","https://blog.neoassist.com/neoassist-entrega-alegria/","0.00","0.00","0.04","26400000","0.11,0.56,0.22,0.56,1.00,0.33,1.00,0.33,0.11,0.11,0.11,0.56","1510566690"
"resposta sinonimos","98","0","40","77.16","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","74000","0.60,0.60,0.60,0.80,0.80,0.60,0.40,0.60,1.00,1.00,1.00,1.00","1509321320"
"reclame aqui descomplica","71","67","210","97.90","4.00","https://blog.neoassist.com/porque-voce-precisa-modernizar-o-sac-com-urgencia/","0.00","0.00","0.06","23000","0.10,0.10,0.12,0.30,1.00,0.44,0.44,0.06,0.10,0.10,0.16,0.03","1513326365"
"gerenciador de e-mail","34","0","260","79.90","6.42","https://blog.neoassist.com/gerenciador-de-email/","0.00","0.00","0.12","1270000","0.81,1.00,0.54,0.67,0.54,0.54,0.44,0.44,0.67,0.44,0.54,0.54","1508906261"
"sinonimo para desenvolver","57","0","50","81.34","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","632000","0.71,0.57,1.00,0.71,1.00,0.57,0.43,0.57,0.71,1.00,1.00,1.00","1512603948"
"número da central de atendimento da claro","89","84","90","79.88","1.89","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.53","30500000","0.64,0.36,0.45,0.64,0.64,1.00,1.00,0.82,0.82,0.64,0.64,1.00","1512505444"
"frases não","51","0","40","68.79","0.00","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.01","22500000","0.29,0.29,0.29,0.43,0.57,0.29,0.43,0.71,1.00,0.71,1.00,1.00","1509343147"
"sinonimo de comecar","83","0","40","80.25","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","787000","0.43,0.71,0.29,0.43,0.43,0.14,0.14,0.29,1.00,0.71,0.71,1.00","1509325765"
"empresa contact","28","0","70","40.95","1.33","https://blog.neoassist.com/contact-center-o-que-e/","0.00","0.00","0.36","16400000","0.36,0.29,0.36,0.14,0.14,0.36,0.64,0.64,0.64,0.64,1.00,0.79","1512424935"
"telefone netfarma","83","0","320","82.38","0.45","https://www.neoassist.com/","0.00","0.00","0.19","75000","0.01,0.12,0.30,0.06,0.36,0.19,1.00,0.44,0.67,0.06,0.55,1.00","1513256603"
"o que é telemarketing","36","36","1300","79.29","0.42","https://blog.neoassist.com/o-que-e-call-center/","0.00","0.00","0.06","4280000","0.62,0.62,0.81,0.62,0.62,0.45,1.00,0.81,1.00,0.81,0.81,0.81","1511607240"
"oque e crm","53","49","70","69.13","0.00","https://blog.neoassist.com/gestao-de-relacionamento-com-o-cliente/","0.00","0.00","0.69","106000","0.33,0.56,0.78,1.00,0.78,0.44,0.56,0.56,1.00,0.56,0.78,0.78","1512492615"
"cliente externo definição","32","0","90","73.77","0.00","https://blog.neoassist.com/satisfacao-do-cliente/","0.00","0.00","0.00","526000","0.43,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.43,0.14","1510520648"
"essencial ou essêncial","24","22","110","62.48","0.29","https://blog.neoassist.com/marketing-de-influenciadores/","0.00","0.00","0.00","87000","0.30,0.30,0.10,0.30,1.00,0.19,0.24,1.00,0.67,0.67,0.55,0.67","1513425025"
"como se escreve excelência","60","0","320","85.18","0.00","https://blog.neoassist.com/qual-e-o-significado-de-qualidade-para-os-clientes/","0.00","0.00","0.00","1850000","0.19,1.00,0.44,1.00,0.67,0.67,0.16,0.36,0.24,0.24,0.36,0.24","1513282943"
"o que é contato","90","51","480","88.08","0.00","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.02","39500000","0.16,0.10,0.03,1.00,0.44,0.16,0.12,0.30,0.44,0.44,0.82,0.67","1513203200"
"sinonimos de precisar","64","61","90","76.40","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","576000","0.45,0.64,0.82,0.82,0.82,0.45,0.27,0.45,1.00,0.82,0.82,1.00","1512507421"
"atendimento claro cartão","81","0","40","75.04","0.16","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.25","706000","1.00,0.80,1.00,0.80,1.00,1.00,0.80,1.00,0.40,1.00,0.80,0.80","1509330588"
"programador de computador","88","88","260","77.56","0.78","https://blog.neoassist.com/cronica-de-um-programador/","0.00","0.00","0.28","394000","0.81,0.81,0.81,1.00,0.81,0.53,0.81,0.81,1.00,0.66,0.66,1.00","1512502540"
"crm o que significa","54","43","110","62.29","9.12","https://blog.neoassist.com/gestao-de-relacionamento-com-o-cliente/","0.00","0.00","0.57","1680000","0.55,0.03,0.10,1.00,0.44,0.16,0.67,0.30,0.10,0.44,0.30,0.12","1513385706"
"sistema para telemarketing","100","0","30","52.65","7.10","https://blog.neoassist.com/o-que-e-call-center/","0.00","0.00","0.99","441000","0.20,0.40,1.00,0.40,0.40,0.40,0.40,0.40,0.40,1.00,1.00,0.40","1513114116"
"otmizar","90","85","590","75.26","0.00","http://blog.neoassist.com/lp/categorias/atendimento-ao-cliente/page/10/","0.00","0.00","0.00","26000","0.55,0.55,0.12,0.55,0.19,0.36,0.44,0.19,0.12,0.12,1.00,0.12","1511125603"
"sac.com","72","45","40","48.66","0.00","https://blog.neoassist.com/porque-voce-precisa-modernizar-o-sac-com-urgencia/","0.00","0.00","0.20","338000000","0.80,0.40,0.80,0.80,0.80,0.60,1.00,0.60,1.00,0.60,0.80,1.00","1513186337"
"privalia sac","86","87","90","64.11","0.13","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.19","36000","0.82,0.45,0.45,0.64,0.82,1.00,1.00,0.64,0.64,0.82,0.64,0.82","1512468198"
"melhora logo","86","0","210","83.03","0.00","https://blog.neoassist.com/6-dicas-para-melhorar-a-qualidade-no-atendimento/","0.00","0.00","0.02","13000000","0.82,0.01,0.05,0.67,1.00,0.44,1.00,0.24,0.16,0.16,0.16,0.36","1513320158"
"estrutura de call center","44","30","20","55.89","3.35","https://blog.neoassist.com/o-que-e-call-center/","0.00","0.00","0.38","376000","0.67,0.67,0.67,0.67,0.67,0.33,0.67,1.00,0.67,0.67,0.33,1.00","1511710911"
"numero da claro atendimento ao cliente","82","0","110","81.54","1.30","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.49","664000","0.33,0.33,0.33,0.33,0.33,0.52,0.67,1.00,0.81,0.43,0.43,0.24","1513180729"
"serviços voip","53","62","50","49.83","3.78","https://blog.neoassist.com/telefonia-voip-neoassist/","0.00","0.00","0.99","541000","0.57,1.00,0.71,0.57,0.57,0.43,0.71,0.57,0.71,0.71,0.71,0.71","1512552501"
"significado da palavra satisfação","18","18","90","83.11","3.61","https://blog.neoassist.com/o-que-e-satisfacao-do-cliente/","0.00","0.00","0.10","1340000","0.04,0.01,0.06,0.01,1.00,0.04,1.00,0.10,0.01,0.01,0.12,0.15","1513428851"
"satisfação valor e retenção de clientes","38","36","70","79.76","0.00","https://blog.neoassist.com/retencao-de-clientes/","0.00","0.00","0.15","2420000","0.14,0.43,0.19,0.43,1.00,0.24,0.10,0.24,0.14,0.14,0.14,0.24","1511285902"
"contato com o cliente","60","0","90","66.24","0.00","https://www.neoassist.com/plataforma-atendimento-cliente","0.00","0.00","0.03","26300000","0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33,0.56","1510520326"
"frases para o dia do cliente","39","40","260","57.51","0.00","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.00","26400000","0.07,0.07,0.03,0.07,0.05,0.04,0.05,0.02,0.07,0.07,1.00,0.03","1513292115"
"ligado significado","88","99","30","82.55","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","17500000","0.40,0.40,0.40,0.40,0.40,0.20,0.20,0.20,0.80,1.00,1.00,0.80","1513152523"
"serviço bom","51","47","90","71.10","0.00","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-apaixona-clientes/","0.00","0.00","0.06","37300000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1511199748"
"atendimento claro online","79","85","260","80.90","1.07","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.34","4490000","0.53,0.66,0.66,0.66,0.66,0.66,0.81,1.00,1.00,1.00,1.00,1.00","1511898613"
"oq e blog","15","10","90","80.44","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.01","8870000","0.78,0.56,0.22,0.56,1.00,1.00,1.00,0.33,0.56,0.56,0.33,0.11","1513603071"
"qual e o significado de","80","69","170","93.03","0.00","https://blog.neoassist.com/qual-e-o-significado-de-qualidade-para-os-clientes/","0.00","0.00","0.03","15200000","0.36,0.28,0.18,0.28,0.28,0.23,0.18,0.23,0.44,1.00,1.00,0.28","1513349354"
"pessoa especial significado","85","99","170","84.32","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.01","14100000","0.55,0.55,0.55,0.24,0.55,0.19,0.36,0.67,0.16,1.00,1.00,0.12","1513364341"
"por que por que","89","73","90","80.65","0.00","https://blog.neoassist.com/fidelizar-clientes-porque/","0.00","0.00","0.00","1240000000","0.82,0.64,0.64,1.00,0.82,0.45,0.64,0.64,0.82,0.64,0.82,0.82","1512454423"
"próativo","51","54","320","78.00","0.00","https://blog.neoassist.com/proatividade-no-atendimento-ao-cliente/","0.00","0.00","0.00","652000","0.67,0.82,0.82,0.82,1.00,0.82,0.82,0.54,0.82,0.82,0.82,0.82","1513270103"
"atitude proativa","67","77","170","76.05","0.00","https://blog.neoassist.com/proatividade-no-atendimento-ao-cliente/","0.00","0.00","0.00","202000","1.00,0.10,0.03,0.10,0.12,0.36,0.82,0.19,0.03,0.12,0.19,0.44","1513369818"
"oq é a razão","57","64","90","82.60","0.00","https://blog.neoassist.com/4-motivos-pelos-quais-o-cliente-sempre-tem-razao/","0.00","0.00","0.00","820000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1513583476"
"ferramenta chat","50","48","70","55.70","6.58","https://www.neoassist.com/","0.00","0.00","0.81","2870000","0.44,0.78,0.33,0.78,0.11,0.44,0.56,0.11,0.78,0.78,1.00,0.78","1511188738"
"precisa sinonimo","77","91","320","81.11","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","2020000","0.36,0.36,0.15,0.36,0.29,0.54,0.44,1.00,0.15,0.15,0.19,0.44","1511679639"
"voip","72","0","12100","67.83","5.18","https://blog.neoassist.com/telefonia-voip-neoassist/","0.00","0.00","0.97","85700000","1.00,1.00,1.00,1.00,1.00,0.82,0.82,0.82,1.00,1.00,1.00,1.00","1513535403"
"construção sinonimos","63","74","170","79.10","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","44000","1.00,0.07,0.03,0.07,0.82,0.19,0.82,0.36,0.03,0.54,0.54,0.24","1513405029"
"significado da palavra excepcional","92","0","110","83.35","0.00","https://blog.neoassist.com/qual-e-o-significado-de-qualidade-para-os-clientes/","0.00","0.00","0.02","6520000","0.36,0.67,0.16,0.67,1.00,1.00,0.44,0.19,0.30,0.30,0.19,0.30","1513404970"
"gerenciad","61","67","390","75.52","0.00","https://blog.neoassist.com/beneficios-de-um-gerenciador-de-e-mail-para-o-seu-sac/","0.00","0.00","0.04","2200000","0.10,0.04,0.12,0.04,0.36,0.67,0.36,0.15,0.24,0.24,0.19,1.00","1513261666"
"serviço significado","39","50","90","79.65","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","16300000","0.50,0.64,0.50,0.64,0.79,0.36,0.36,0.64,1.00,0.79,1.00,1.00","1511602779"
"regras telemarketing","21","42","90","63.86","0.00","https://blog.neoassist.com/5-regras-bom-atendimento-sac/","0.00","0.00","0.00","264000","0.78,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.78,0.11","1513589770"
"atendimento telemarketing","28","33","110","65.57","0.00","https://blog.neoassist.com/o-que-e-call-center/","0.00","0.00","0.04","527000","0.50,0.64,0.64,0.79,0.64,0.36,0.79,0.79,0.79,1.00,1.00,0.64","1512455186"
"sac privalia telefone","17","19","40","60.94","0.00","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.03","0","1.00,1.00,0.22,0.33,0.56,0.22,0.44,0.22,0.33,0.33,0.22,0.44","1512988475"
"o que é telefonia voip","22","86","40","58.87","3.25","https://blog.neoassist.com/telefonia-voip-neoassist/","0.00","0.00","0.88","411000","0.43,0.57,0.71,0.57,1.00,0.29,0.57,0.43,0.57,0.43,0.43,0.43","1512848755"
"jas automação","19","0","90","62.32","0.00","https://blog.neoassist.com/automacao-no-atendimento/","0.00","0.00","0.03","458000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1509730033"
"significado da palavra equipe","68","0","90","84.07","0.03","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","627000","0.64,0.82,0.64,0.64,0.82,0.82,0.64,0.64,1.00,0.82,0.64,0.82","1512421582"
"significado de apostos","66","0","20","86.31","0.00","https://blog.neoassist.com/qual-e-o-significado-de-qualidade-para-os-clientes/","0.00","0.00","0.00","469000","0.67,0.67,1.00,0.67,0.67,0.33,0.67,1.00,0.67,0.67,1.00,1.00","1513193918"
"significado da palavra alcançar","68","50","70","78.72","0.00","https://blog.neoassist.com/o-que-e-excelencia-no-atendimento-ao-cliente-afinal/","0.00","0.00","0.01","770000","0.29,1.00,0.43,1.00,0.14,0.57,0.14,0.57,0.29,0.29,0.29,1.00","1511321319"
"necessidade do cliente","77","0","140","58.90","0.00","https://blog.neoassist.com/satisfacao-do-cliente/","0.00","0.00","0.01","3360000","0.29,0.06,0.01,0.06,1.00,0.29,0.36,0.15,0.12,0.12,0.54,0.67","1513371891"
"sinonimos definir","32","0","30","82.37","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","706000","0.40,0.80,0.80,0.80,0.80,0.40,0.20,0.40,0.80,1.00,1.00,0.80","1513140649"
"significado de que","43","45","390","80.66","0.00","https://blog.neoassist.com/qual-e-o-significado-de-qualidade-para-os-clientes/","0.00","0.00","0.00","117000000","1.00,0.02,0.08,1.00,0.30,0.16,0.82,0.36,0.55,0.55,0.44,0.82","1513214928"
"reclamações de clientes","26","60","90","65.77","1.56","https://blog.neoassist.com/como-reduzir-reclamacoes-de-clientes-nas-redes-sociais/","0.00","0.00","0.05","878000","0.29,0.44,1.00,0.44,0.36,0.29,0.36,0.15,1.00,1.00,0.54,0.24","1513518750"
"frases de clientes","47","35","590","52.83","0.00","https://blog.neoassist.com/servico-de-atendimento-ao-cliente-frases-que-nao-devem-ser-ditas-pelo-seu-sac/","0.00","0.00","0.04","9080000","0.44,0.12,0.03,0.12,0.53,0.06,0.34,0.06,1.00,1.00,0.81,0.34","1511128816"
"como saber os seculos","82","79","260","76.46","0.00","https://blog.neoassist.com/satisfacao-do-cliente/","0.00","0.00","0.00","1610000","0.01,0.03,0.10,1.00,0.44,0.16,0.67,0.06,0.10,0.44,0.30,0.06","1513294117"
"isso rebelde","89","0","40","93.03","0.00","https://blog.neoassist.com/cronica-de-um-programador/","0.00","0.00","0.02","650000","0.56,0.33,0.44,0.44,1.00,0.78,0.44,0.78,0.44,0.11,0.22,0.22","1509320779"
"atendente de sac","45","46","140","84.16","0.94","https://blog.neoassist.com/5-regras-bom-atendimento-sac/","0.00","0.00","0.17","529000","0.52,0.67,0.67,0.43,0.43,0.52,0.81,1.00,0.81,0.81,0.81,0.81","1512400434"
"telefonica sac","28","27","70","74.88","1.33","https://blog.neoassist.com/o-que-e-sac/","0.00","0.00","0.17","600000","0.78,0.78,0.78,0.78,0.78,0.56,1.00,0.56,0.56,0.78,0.56,0.56","1512473856"
"qual o maior resultado que trouxe para uma empresa","91","0","320","81.25","6.84","https://blog.neoassist.com/satisfacao-do-cliente/","0.00","0.00","0.00","30700000","0.55,0.44,0.19,0.44,0.67,0.30,0.67,0.16,1.00,1.00,1.00,0.24","1513300048"
"pesquisa de consumidor","79","0","40","60.64","2.28","https://blog.neoassist.com/pesquisa-de-satisfacao/","0.00","0.00","0.34","20200000","0.29,0.57,0.71,0.57,0.57,0.14,0.29,0.29,0.71,0.71,1.00,0.57","1513190546"
"frases natal empresas","84","93","20","82.37","0.00","https://blog.neoassist.com/4-motivos-pelos-quais-o-cliente-sempre-tem-razao/","0.00","0.00","0.00","619000","0.00,0.00,0.00,0.06,0.24,1.00,0.00,0.00,0.00,0.00,0.00,0.06","1511792150"
"preocupar-se","86","0","90","78.20","0.00","https://blog.neoassist.com/qualidade-no-atendimento-ao-publico-por-que-voce-deve-se-preocupar/","0.00","0.00","0.00","13300000","0.82,0.82,0.64,1.00,0.82,0.82,1.00,0.64,0.64,0.82,1.00,1.00","1513561312"
"definição de deferido","84","95","30","82.79","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","459000","0.75,0.75,0.75,0.75,0.50,0.25,0.75,0.50,0.75,0.50,0.25,1.00","1513156286"
"o que evolução","93","0","90","88.56","0.00","https://blog.neoassist.com/a-evolucao-do-consumidor-3-0/","0.00","0.00","0.00","40300000","0.05,0.08,0.18,0.36,0.44,0.54,0.44,1.00,0.23,0.23,0.28,0.67","1513607092"
"atendimento alelo","96","0","90","82.67","0.22","http://site.neoassist.com/plataforma-de-atendimento-ao-consumidor/","0.00","0.00","0.11","126000","0.50,0.64,0.64,0.64,0.64,1.00,0.64,0.64,0.79,0.64,0.79,0.79","1512412959"
"atendente o que faz","98","0","480","76.52","0.03","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.01","494000","0.12,1.00,0.44,1.00,0.44,0.67,0.16,0.36,0.24,0.24,0.24,0.16","1513212665"
"oque é relacionamento interpessoal","76","20","90","77.45","0.00","https://blog.neoassist.com/o-que-e-relacionamento-com-o-cliente/","0.00","0.00","0.05","959000","0.22,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,0.22,0.56","1513584155"
"sinonimos de por isso","98","91","90","82.01","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","640000","0.29,0.53,0.82,0.65,0.53,0.24,0.29,0.53,0.82,0.82,1.00,0.65","1512506656"
"sinonimo de prover","70","63","210","75.56","0.00","https://blog.neoassist.com/marketing-de-relacionamento-atendimento-cliente/","0.00","0.00","0.00","520000","0.44,0.66,0.81,0.81,1.00,0.44,0.28,0.44,1.00,0.81,1.00,0.81","1512522645"
"aula de atendimento ao cliente","47","0","40","77.42","1.01","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.14","585000","0.44,0.33,0.44,0.33,0.56,0.33,1.00,0.56,0.33,0.33,0.33,0.44","1509324926"
"atendente de help desk o que faz","76","74","70","73.35","12.93","https://blog.neoassist.com/helpdesk-service-desk/","0.00","0.00","0.32","70000","0.33,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.33,0.78","1511160406"
"sinonimo de este","83","0","90","81.02","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","6370000","0.54,0.10,0.03,0.10,0.15,0.44,0.44,1.00,0.15,0.15,0.24,0.24","1511254933"
"significado de má","61","73","30","72.24","0.00","https://blog.neoassist.com/qual-e-o-significado-de-qualidade-para-os-clientes/","0.00","0.00","0.00","29500000","0.50,0.75,0.75,0.75,0.50,0.50,0.50,0.75,0.75,1.00,0.75,0.75","1513088856"
"pesquisa relacionamento","18","21","30","79.61","0.00","https://blog.neoassist.com/retencao-fidelizacao-de-clientes/","0.00","0.00","0.25","12000000","0.75,0.75,0.50,0.50,0.50,0.50,0.75,0.50,0.75,0.75,0.75,1.00","1511813518"
"manual do atendimento ao cliente","31","42","90","68.77","6.32","https://blog.neoassist.com/bom-atendimento-ao-cliente-melhores-praticas/","0.00","0.00","0.21","613000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1513439389"
"oqe conceito","75","0","110","77.67","0.00","https://blog.neoassist.com/satisfacao-do-cliente/","0.00","0.00","0.00","1090000","0.36,0.67,0.05,0.67,1.00,1.00,0.44,0.19,0.30,0.30,0.19,0.30","1513405790"
"especialista em relacionamentos","18","20","90","62.90","0.00","https://www.neoassist.com/especialistas-atendimento","0.00","0.00","0.08","870000","0.15,0.10,1.00,0.10,0.19,0.19,0.35,0.06,0.10,0.10,0.06,0.02","1510509743"
"o que é fazer","88","0","170","76.43","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.03","425000000","0.81,1.00,0.24,1.00,1.00,0.66,0.66,0.29,0.19,0.19,0.19,0.66","1513359710"
"definição do facebook","82","0","90","84.45","0.00","https://blog.neoassist.com/tudo-o-que-voce-precisa-saber-sobre-sac-2-0/","0.00","0.00","0.00","3740000","0.43,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.43,0.14","1511190773"
"mais receita","45","0","140","72.99","0.78","https://blog.neoassist.com/cliente-fidelizado-aumentar-receita/","0.00","0.00","0.17","3600000","0.05,0.05,0.05,0.02,0.03,0.03,0.02,0.05,0.08,0.81,1.00,0.66","1512391903"
"significado de atuar","65","61","70","83.33","0.00","https://blog.neoassist.com/o-que-e-atendimento-ao-cliente/","0.00","0.00","0.00","589000","0.56,0.56,0.78,1.00,1.00,0.44,0.44,0.56,1.00,1.00,1.00,0.78","1512503211"
"artigo marketing de relacionamento","17","28","50","63.81","0.00","https://blog.neoassist.com/estrategias-de-marketing-de-relacionamento/","0.00","0.00","0.01","443000","0.43,0.57,1.00,0.71,1.00,0.29,0.43,0.43,0.71,0.57,0.71,1.00","1512588440"
